@relation 'optdigits-weka.filters.unsupervised.instance.Randomize-S42_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.9-A5-M20'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute '0.321input44+0.29 input45+0.267input36+0.254input37-0.254input39...' numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute 0.278input28-0.264input17-0.261input46+0.236input27-0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-0.117381,1.31613,2.525305,-0.121126,0.572622,-0.125193,-1.803733,-0.596159,0.119003,0.538812,1.593659,0.012566,0.925488,-1.226769,0.931067,0.624019,0.453473,0.73364,0.660334,0.679853,7
-1.474954,-0.211776,-0.693582,0.7587,-1.352099,0.955173,0.46398,-3.089522,1.097375,-0.415011,-1.298041,0.067974,1.271781,-1.236541,0.881623,0.080944,0.343589,0.001547,-0.363965,-0.909665,2
-1.072861,0.015737,-3.320305,1.444985,0.439918,-0.859382,-0.764742,-0.658151,-0.887786,-0.107478,0.782054,0.138233,-0.292801,1.013998,-0.585254,0.413146,0.141094,-0.512479,-0.235773,0.77216,9
1.230034,3.927225,0.107634,-1.695482,-0.521743,0.870028,-2.554629,0.426724,1.753527,-1.227767,0.366103,0.145689,0.79164,0.489883,0.489291,-0.372552,-0.819875,0.205803,0.269667,-0.157569,7
-3.398395,-3.267066,4.437028,1.207142,-4.592557,1.085731,3.051151,-1.762704,2.070642,-1.296527,-2.203825,-2.327153,0.680107,1.045948,1.078373,-2.832767,-1.642769,-0.594934,0.949254,-0.18178,1
5.173837,-0.846434,1.535795,1.12583,0.997409,-0.077151,0.409103,0.661407,1.851098,1.322642,-0.164226,0.179781,0.761855,-0.082159,0.25644,-0.522673,-0.26748,-0.256026,0.142469,-0.887482,4
0.409802,0.76299,-1.80914,2.445846,1.651775,-0.658846,0.688233,-0.73196,-1.299554,-0.791162,-1.397769,-0.230054,-0.695487,0.799013,0.101395,-1.136613,-0.183242,0.325867,0.305397,-0.311953,9
-3.389923,2.202628,0.030529,-6.525887,0.869634,-0.266087,0.950584,2.760773,2.645147,0.151649,-1.234087,0.30896,-2.262983,0.281985,-1.414285,1.477277,0.085223,1.494179,-0.584693,-0.678956,5
-3.552059,-0.124476,1.306869,-0.341066,-1.319355,-0.34036,1.29781,-2.013304,1.23862,-0.325789,0.360485,1.305363,1.565575,-0.695056,0.563147,0.740891,1.768361,0.813231,0.336141,0.756199,2
4.520207,-1.719987,1.521069,-1.484405,-0.075665,-0.810311,0.020628,0.311813,1.992743,0.91218,0.266395,0.080131,0.806271,-0.135297,0.755735,-0.056367,0.02773,0.745349,0.137517,-0.768566,4
0.303423,1.054645,0.608031,-2.776095,0.06918,-1.220447,-1.468925,0.655488,-0.935536,-1.703884,-0.327025,0.607118,-0.492002,1.867178,-0.850428,-0.51824,-0.764196,0.464634,0.556949,0.625732,8
-0.337175,1.142412,-0.29393,-0.799812,0.393154,-0.839979,-0.023983,1.680395,-0.953232,-2.018665,-1.202558,0.579233,0.30853,0.977311,-0.387064,-0.961127,-1.515307,0.830607,0.611297,0.484126,8
-2.010688,0.966512,1.789499,-2.185014,1.301043,-0.503751,-0.734896,0.016792,-1.483267,0.519489,-0.165697,-0.220081,-1.472377,0.159036,-0.800934,-0.142176,-0.942777,2.593792,0.47462,-0.450567,8
0.105743,4.329233,0.65459,-0.222702,0.122782,-0.06951,-3.100211,-0.763926,0.549886,0.24013,1.531789,-0.892848,-0.730282,0.715859,0.084375,0.265529,0.382652,0.478064,0.183266,0.165562,7
-0.29521,-4.3501,2.549071,4.010461,-4.335363,2.827157,-3.196815,1.348595,0.923291,1.563543,3.116921,-3.878145,-7.973807,1.526629,-2.93694,2.362662,-1.87521,-1.106504,0.15377,2.775076,6
1.058771,-1.001921,3.399015,-1.785079,1.330156,-1.346967,-1.529663,-0.489012,-2.060623,0.269704,-0.046571,0.077194,-1.304617,0.841013,-0.980283,-0.187431,-0.475016,1.718765,0.391075,0.505109,1
-1.933273,0.662068,-0.20208,1.85173,0.873177,0.125648,0.232088,-0.130446,-1.951431,-0.789108,-0.995167,-0.039932,0.194587,-0.25635,0.423067,-1.243143,-0.882925,0.983767,-0.128724,-0.796737,9
-0.334317,-0.108794,3.489918,-1.373365,1.083921,-1.360058,-1.297668,-0.664063,-2.319677,0.498614,0.348068,-0.343197,-0.814449,1.21231,-0.856848,-0.529236,-0.310143,0.854687,0.306116,0.339361,1
4.541698,0.549889,-0.544201,1.67418,1.085939,-2.718642,0.698574,0.326749,2.484495,0.259784,0.365803,0.808788,-0.149213,1.656946,-0.400493,0.808341,0.471916,-0.045432,-0.567669,0.869111,4
-0.116783,-4.185356,-0.554307,-1.105931,-2.003499,0.672504,-1.608764,2.219676,0.32462,-1.097777,0.484639,1.249572,1.583002,-0.75221,0.713151,0.436275,0.514778,-0.035073,-0.40907,-0.06932,6
-0.906812,0.553819,-4.217501,1.285389,0.476969,-0.05054,-0.34408,-0.65843,-0.604508,-0.180509,0.474507,0.471514,-0.355611,1.935842,-0.233216,-1.47883,-0.203022,0.979036,0.7489,0.061261,9
-1.219188,0.355947,0.896997,0.69374,0.89158,-1.973444,1.595786,1.247941,-0.831395,0.450856,-0.308249,-1.357416,-0.697618,-1.479411,-0.455514,1.616733,-0.696317,0.521992,-0.525103,-0.162067,3
4.518165,-4.027744,0.853335,-2.02995,1.927809,0.446264,-0.017917,-0.962267,0.655712,1.239464,-0.805786,-0.446107,-0.731204,-1.409352,0.401083,-0.201582,-0.141551,0.882904,0.89129,0.480572,4
-4.351665,-1.675348,1.61923,-1.624778,-0.750876,0.702946,0.664461,-0.189531,-0.990951,0.552774,-0.2809,0.430558,0.484348,0.356499,-0.270461,-0.814299,0.705961,0.78522,0.534536,-0.66166,2
-1.773575,2.473639,-1.518324,2.112542,0.552804,0.302024,-0.357301,-0.226993,-0.1554,-1.296382,-0.843363,-0.265192,1.604697,-1.980098,1.279237,0.119899,-1.402121,0.15835,-0.463306,-0.158054,3
-0.039155,1.867303,-1.705162,0.18112,1.794607,0.440799,0.92965,-1.512786,-1.77104,-0.273336,-2.84686,-1.153491,-1.575335,-0.89794,-0.08517,-1.305474,0.60863,-0.495255,0.49974,0.593298,5
3.793228,-2.301357,0.26624,-2.057663,-0.441341,-1.41188,0.123843,0.362784,1.580969,1.14124,0.516866,-1.099025,0.663906,-1.277786,1.138105,0.239913,0.101985,0.537272,0.114293,-0.670534,4
0.987452,-2.866069,-3.132901,-0.859291,0.329169,0.185807,-0.166371,-2.078725,-0.650317,1.539582,-0.47807,-0.397775,-0.125413,-0.518532,-0.1337,-0.552412,0.455022,0.016283,0.072269,-0.376063,0
1.577789,5.971467,-2.725316,1.09242,-4.251283,4.040966,2.57805,1.089078,-3.035285,0.491283,-2.307852,0.887121,0.305922,-3.621572,-0.449135,-0.214609,1.709432,-1.721853,0.466019,2.284319,3
1.395396,-0.340073,-1.569745,4.538608,-0.054375,-1.188982,1.833919,-0.226798,1.786119,-0.97976,-1.291791,2.170504,-0.353073,0.464942,-0.677144,0.820577,1.848644,0.443584,-0.366681,0.16309,1
-1.84991,-2.449289,0.988229,-0.318366,-1.088557,-2.091541,0.630927,1.007255,-1.032757,0.18908,1.940857,0.42008,0.211527,0.18327,-0.43485,1.281332,1.564885,-0.332363,-0.070964,0.649099,8
-3.497679,0.761758,-1.949258,1.026683,0.503493,0.128001,-0.234806,-0.194409,0.022071,1.14182,2.016809,-0.296882,0.804367,-1.106081,0.030753,1.586272,0.567988,-1.447325,-0.249508,0.612908,3
-4.099468,0.322169,0.650557,-0.819021,-0.966425,-0.949496,1.309156,-1.976087,1.098177,-0.787253,0.990452,1.456948,1.718597,0.278511,0.209389,0.719242,1.029122,0.393681,0.219086,1.241114,2
3.496699,-0.607635,0.763181,-1.516866,-1.501983,-1.083523,0.003627,-0.069729,1.738483,1.183231,0.912104,-0.918032,1.483224,0.406676,1.220455,-0.867339,0.778713,-0.644155,0.105899,-1.707583,4
0.454697,-1.084814,4.146488,-0.531392,0.395684,-1.412573,-0.663592,-0.337726,-1.534762,0.742963,0.715466,0.052996,-0.359864,0.289589,-0.399857,0.072677,-0.025953,1.477953,0.065627,-0.130234,1
0.505314,-2.355991,-4.523837,-1.991366,-0.267252,0.087551,-1.255557,0.166785,0.64257,-0.849338,0.188206,1.054899,0.222859,0.530908,0.129693,-0.383963,-0.791495,1.667378,0.222528,0.679055,0
-3.577494,1.162481,-0.901971,2.135858,1.089882,0.785457,-0.183131,1.752565,-0.404171,0.624437,0.976156,-0.650097,1.022902,-1.359895,0.586315,0.117917,-1.110092,0.219299,0.016336,0.418653,3
0.674712,-2.715781,-3.354272,-1.120264,0.10754,0.140794,-0.320002,-2.633296,-0.500731,0.777871,-0.482984,0.962221,-0.086405,-0.093044,-0.27309,-0.327113,0.462096,0.861369,-0.005902,-0.136442,0
-0.011098,0.036283,3.049983,1.684893,1.167505,-1.098332,-0.249235,-1.463263,-1.535724,1.084972,-0.063597,-0.475459,0.403318,0.314362,-0.578044,0.351207,0.12718,-1.753604,-0.548717,0.140718,1
2.130976,5.113948,-0.074883,-0.700763,-2.465333,-0.066384,-0.246393,0.600566,-0.06829,-1.832196,-0.802635,-0.569575,-0.143051,0.831494,0.166736,-1.495087,-0.163603,0.386397,0.216454,-1.702262,9
-1.324574,0.194476,-3.959056,1.673229,-1.44138,0.973656,-1.144523,1.045507,-0.152082,-1.38518,0.668747,0.450569,0.33414,1.344376,-0.056847,-0.336904,-0.394619,-0.648071,-0.426272,-0.934996,9
0.557389,4.242295,1.298956,-0.128124,0.091187,0.113728,-2.855706,-1.925789,0.650228,0.257605,1.483949,-0.446759,-0.015502,0.312011,0.451731,0.518686,-0.188206,0.492331,-0.135394,-0.301621,7
-3.362884,-3.23449,4.997138,3.81474,-5.294953,1.998725,3.036003,-2.441566,3.08559,-1.074191,-1.818557,-3.446137,0.310058,-0.239047,1.591666,-2.198332,-2.9,-1.341046,0.848393,0.667795,1
1.223698,4.976133,0.55685,-1.596799,-3.210854,1.126223,-0.584944,-0.47871,-0.819731,-0.649948,-1.26168,-0.006623,-0.542706,-0.527623,-0.149567,-1.408277,1.685485,0.577876,0.492275,-0.926918,7
-0.514099,-1.201534,3.248973,-0.309335,0.363726,-2.371914,0.832691,-0.573504,-1.683578,-0.815094,-0.76956,0.494787,-0.902107,0.769181,-1.329194,1.331144,-0.165472,0.37399,-0.548079,0.78762,1
-5.546445,1.413905,0.895002,-1.549467,1.436727,2.308917,-0.646124,-0.120125,0.379533,-0.286517,0.164377,2.157949,0.175274,1.053359,-0.749683,0.442281,-0.637607,0.080423,-0.629257,0.098784,2
5.693301,-1.879539,0.419452,0.415566,0.973341,-0.080435,-0.195688,0.982326,2.481702,1.055589,0.145124,0.571648,0.65352,-0.40797,0.321205,0.421579,-0.232521,-0.075188,-0.225975,-0.221744,4
3.386197,1.813728,1.054163,4.756734,1.533929,-1.855558,1.370544,1.385925,0.855484,-0.188284,-1.070484,0.677257,-0.080083,1.037353,-0.617324,-0.134956,0.545509,-0.805908,-0.194216,0.592878,1
0.580991,-2.159344,-3.316681,-2.668491,0.642775,-0.328652,-0.058909,-2.077882,-0.565364,0.607715,-0.935096,-0.592065,-0.371375,-0.91401,0.091965,0.04494,-0.289596,0.466361,0.127225,0.283182,0
1.80501,0.088782,-4.355166,-0.973669,0.446111,-0.671597,-0.260269,-1.479501,0.2955,-1.04034,-1.191204,1.100888,-0.596312,-0.270542,-0.858243,1.18798,-0.226475,-0.188693,-0.396698,1.013986,0
0.22084,-0.53134,3.32195,-2.922299,-0.818306,-6.893717,2.564615,-1.154024,0.087516,-1.395855,9.668016,7.794687,-9.470179,-5.804134,4.387726,-11.004239,-1.271791,-1.6036,-8.473997,2.263625,1
0.100763,1.125896,-4.065565,1.800257,0.25608,-0.229699,0.479943,0.079539,-1.35395,-1.229311,-0.674545,-0.334217,-0.665573,1.307635,-0.141426,-1.241169,-0.727977,-0.214048,0.000147,-0.911597,9
-2.563239,-0.299924,-1.443161,1.78771,0.731984,0.410984,0.138948,0.141894,-0.948679,1.567515,1.592901,-0.57857,0.19996,-0.639235,0.480451,-0.617386,0.689821,0.691976,1.053901,0.481288,3
-6.212421,-0.064629,2.224634,-0.983961,-0.718552,1.709355,1.998413,-0.914659,1.970513,0.909606,-0.469025,0.633954,1.031026,-0.18857,-0.124811,0.216694,0.584974,-0.467551,-0.612562,-0.530882,2
1.57258,-2.828713,0.37431,-0.860395,-0.21856,-1.423371,-0.231513,1.974699,-0.620262,-1.359624,-1.128386,0.97959,0.472825,-0.756174,0.151271,0.929004,-0.262923,0.728666,-0.622153,-0.032243,6
-0.445361,3.738334,0.395453,-1.005911,1.186004,-0.186699,-1.642893,0.75199,0.987794,-0.296371,0.632833,0.769995,-0.951697,2.402934,-0.829323,-0.537634,-0.609335,2.049171,0.663487,0.543463,7
-2.476398,-0.320661,-3.778833,0.844125,0.456987,-0.22831,0.359442,-0.506359,-0.641355,0.318126,1.003429,-0.151261,0.109648,1.042596,-0.339104,-0.218668,0.485099,-1.159106,0.486974,0.727382,9
0.072068,0.253709,0.075006,2.126409,-0.206031,-1.351131,-0.857073,1.20293,-0.997728,-0.788845,0.777817,0.381867,-0.645482,0.507318,-0.560114,0.918806,0.604389,-0.281862,-0.480016,0.336739,8
-1.683481,3.087785,-2.546584,2.141435,-0.037395,1.253555,-0.524357,1.731386,0.010142,-0.891883,-0.304617,-0.387864,0.501813,-1.379905,0.516702,-0.022165,-0.903787,-0.254268,-0.123925,-0.58185,3
-3.801447,3.223745,0.881122,-8.15103,1.581517,0.048061,2.767764,4.224543,5.026043,1.628635,-1.930612,0.340248,-3.560864,0.403302,-2.110238,2.338666,1.180958,0.120566,-2.538259,-1.442121,5
-3.908636,-0.885918,3.056225,-0.020686,-2.071968,0.259842,1.075328,-1.867951,0.280684,-0.512608,-0.013198,0.641851,1.567832,-0.066261,0.55504,-0.108402,0.979916,0.512359,0.172128,-0.196546,2
-2.996164,1.145297,-1.846419,2.655449,0.907962,0.413957,-0.573588,1.482899,-0.59823,0.639137,1.470253,-1.280186,0.708543,-1.440861,0.69046,0.499572,-0.805044,-0.239303,0.060621,0.757196,3
-4.022091,0.862414,-0.743097,2.157977,1.537548,2.004535,0.189347,0.862241,0.426755,1.816557,0.709445,-0.25604,0.16709,-0.487789,0.11913,-0.10474,0.339787,-0.7326,-0.485382,-0.15659,3
-1.278509,2.630271,0.826778,0.040131,-0.065607,1.245061,-1.768002,-2.112944,-1.077763,-1.529626,-1.178304,0.943863,0.416007,-0.431111,-0.14698,0.739954,-0.725827,-0.733582,-1.225699,-0.456607,2
-0.900338,1.007499,2.452892,-0.780254,0.821225,-1.180042,-0.681473,-1.540151,-1.977474,-0.188391,-0.024707,-0.450505,0.716372,1.156264,-0.291815,-0.428789,-0.667422,-1.399725,-0.072564,-0.242025,8
2.275139,4.217502,0.168423,-1.703445,-0.613486,1.172814,-4.042884,0.693415,0.993841,-0.51276,0.369244,-0.212626,-0.649963,0.082476,-0.17504,0.053896,0.114957,-0.15714,-0.014537,0.540398,7
1.791041,0.531098,4.808283,2.594671,1.308276,-0.667215,-0.239606,0.557204,1.138536,-0.71383,-0.4025,2.288366,0.080091,0.72497,-0.418522,0.928412,-0.239041,1.975477,-0.055968,0.871566,1
-1.534422,1.846574,-1.184263,1.647186,0.183202,-0.252788,0.374369,0.489443,-0.251972,-0.351332,0.192686,-0.447819,1.250229,1.2754,0.46939,-2.205729,-1.092193,0.540661,0.293077,-0.825927,9
1.826922,5.586236,0.273613,-1.435748,-1.301474,1.287251,-2.742217,0.357213,0.906212,-0.575629,-0.148309,-0.179092,-0.781656,0.901983,-0.212048,-0.519869,-0.041638,0.293455,-0.072162,-0.770089,7
-2.581972,1.713872,-2.536287,2.486562,-0.884489,-0.029673,-0.177604,1.531251,-0.130424,-1.853548,0.707751,0.246229,0.740708,-0.368233,0.280745,0.553084,-0.647704,-0.043055,-0.302402,-0.342834,3
0.644685,4.190132,-1.718248,1.300182,-0.037136,0.668492,-1.213557,-0.391677,0.761355,-0.192604,-0.326289,-1.064736,0.245638,-1.41005,0.978117,-0.170635,-0.218966,-0.01862,-0.000223,-0.526519,3
-3.631836,-0.549307,-1.930745,2.276098,-0.542049,-0.187327,0.256774,0.375707,-0.183561,-0.171163,2.107964,1.14955,0.271887,0.135256,-0.684564,1.864637,1.191197,-0.862598,0.045725,0.840364,3
2.044049,-0.651308,3.228062,-0.30962,0.774861,0.833637,-0.495329,-0.724805,-0.711379,0.48891,-0.37392,0.264666,0.983614,0.452424,0.390603,-1.614802,-0.790858,-0.382421,0.362819,-1.181522,8
-2.622658,-1.953495,-0.041942,-0.015064,-0.498381,0.725749,-0.641163,2.725777,-0.269355,-0.488464,0.819718,1.041481,1.326363,0.910189,0.183664,-1.176927,-0.319444,0.970265,0.859599,0.713966,8
-1.438219,2.894221,-0.631487,-0.247283,-0.765794,1.157958,-2.176007,-0.22526,-0.402722,-2.401733,-0.459001,1.478242,1.23726,0.485937,0.20067,-0.454181,-1.433014,0.530391,-0.563149,-1.028892,2
1.166494,1.312183,-0.211486,1.526786,-1.137697,-2.410776,0.972667,-0.4364,-0.379884,-1.309273,-0.451947,-0.092566,-0.050948,-0.006988,-0.789778,1.934329,0.971732,-2.551051,-1.391079,-0.185522,8
4.887232,-1.967352,0.880027,-1.583168,0.654849,-0.703,-0.642375,-0.438207,2.546664,1.032841,0.955924,-0.064561,1.092065,-0.449319,0.824814,0.166243,0.271997,-0.31243,0.238058,0.491263,4
1.659965,-0.568579,0.869155,-3.033905,-0.249819,-1.371715,-1.591066,-0.675627,1.618783,1.421702,2.572632,-0.664043,1.201744,1.235578,0.650875,-0.686055,1.203057,-0.760499,0.904509,1.245382,4
5.229159,-1.946138,2.049445,0.043309,1.979937,0.680765,-0.063268,0.037493,1.516981,1.392149,-0.26804,0.257975,0.590811,-0.728028,0.33411,-0.451459,-0.685725,0.177387,0.678358,-0.108487,4
-0.342039,-5.104452,1.837737,2.586581,-6.583003,3.047454,-3.314,0.808052,2.698959,0.122214,2.580868,-4.446699,-8.461268,2.893825,-2.997,1.783429,-3.138603,-1.049343,0.291287,3.214098,6
-0.995285,3.201573,1.122776,-3.4065,-1.504879,-2.935359,1.331953,1.180485,-0.583375,-1.927343,-0.507499,-1.343319,-1.059422,-0.102894,-0.325313,0.490659,0.151543,0.652861,0.31956,0.493898,5
5.867224,3.032463,-0.301884,-0.456248,-0.215326,1.499213,-0.993369,-0.687237,1.06857,-0.080344,-1.289442,0.018731,-0.153351,-0.973897,-0.154037,0.545033,-0.988549,-1.263494,-0.731289,-1.197541,7
-0.470899,-0.723748,-0.018186,0.902966,0.310023,0.076528,-0.688694,1.616964,-1.104289,-1.913751,-1.181522,0.535313,0.582916,0.539476,0.205567,-1.202303,-1.55905,0.978554,0.19682,-0.031006,8
0.7828,-3.994086,1.86402,-0.240849,-0.538274,0.044658,-1.00305,1.437333,-1.253553,-0.202855,-0.425451,0.241346,0.194498,-0.955104,-0.284592,1.032991,-0.089122,-0.314223,-0.804437,-0.219359,6
-0.73197,-4.789293,1.561333,0.054234,-4.045231,1.336349,-1.164196,0.999365,0.35888,-0.881591,-0.422272,-0.431979,-0.527318,-0.235402,0.233289,-0.219045,0.068322,0.475214,0.012316,-1.196375,6
-1.717619,1.897548,-2.607598,2.013618,0.387325,-0.504652,0.353397,-1.10392,0.090394,0.499902,0.512197,-0.609662,-0.805672,-2.189702,-0.124945,2.283892,1.037194,-0.194299,-0.438216,0.11493,3
0.932629,-0.101247,1.48212,4.047486,0.596547,-2.27783,2.180957,-1.073095,0.19512,-0.257763,-0.231583,1.117597,0.476174,0.695588,-0.683537,1.067674,0.67395,-1.225042,-0.888598,0.195024,1
-1.546788,1.234475,-2.330076,1.76272,0.664548,0.02102,-0.828882,2.683457,-0.04341,-0.616027,0.55163,-0.836735,0.981739,0.158325,0.846218,-1.402426,-1.57915,0.164087,0.357213,0.744217,3
-0.395591,-1.054485,-1.836113,2.997432,-1.162477,0.173578,-0.596709,-0.683335,-0.32973,1.301949,1.406692,-0.464737,-0.74921,1.074744,-0.267155,-0.686693,1.639312,0.374221,-0.045669,-1.232189,9
0.446177,4.27546,0.457343,0.061295,-0.122224,0.698843,-3.109973,1.13727,1.80374,-0.532299,1.011816,-0.351766,0.063311,0.649813,0.734806,-0.760181,0.025628,0.862346,0.626389,0.266716,7
-0.859873,0.153976,-4.151662,0.999991,-1.037339,-0.876317,-0.426133,0.432092,1.036963,-0.833586,1.670735,0.578606,0.104947,0.929515,-0.17132,0.912297,0.309653,-0.125041,-0.290939,0.312561,9
-2.031867,1.054071,1.087677,-2.406095,1.358905,0.351111,-1.538895,0.61403,1.842174,1.707571,2.978759,0.999699,-0.049405,0.578678,-0.448268,0.979489,1.094339,0.50289,1.374985,2.322304,7
-0.205475,-1.348858,0.281629,0.780076,-0.033179,-1.615518,-0.697459,0.423307,-1.350955,0.386546,1.230875,-0.205943,0.077287,0.913974,-0.530601,0.582519,0.942665,-1.589922,-0.405447,0.551603,8
-2.840125,0.885022,-3.977199,2.158777,-1.133724,0.309376,-0.689037,-0.350706,-0.067447,-1.081998,1.272427,0.838174,-0.70889,-0.423046,-0.667058,2.073295,1.029283,-0.491177,-0.25356,0.308739,3
2.40407,1.22324,2.855062,4.043629,1.910349,-1.005264,0.24501,0.657901,1.083165,-0.360216,-0.324686,1.534927,0.357029,0.670768,-0.252629,0.476615,-0.451719,0.691465,-0.132656,0.854541,1
3.444276,-0.982242,1.464016,-3.073966,0.501698,1.122442,-1.554641,-0.804339,1.408445,-0.060373,2.072714,-2.086426,1.950362,-0.295471,-0.103206,-1.832798,0.90088,-1.753546,0.721603,-0.101076,4
-6.271266,-0.743909,2.53901,-3.284308,2.952232,3.530976,2.16407,1.298012,0.375971,2.940687,-1.961542,0.480893,-1.503282,0.465346,-1.130523,-0.80557,0.193167,-0.407717,-1.215876,-2.102353,2
1.799988,0.16031,3.210262,3.948961,0.95209,-1.911591,1.006658,0.181171,0.590578,-0.467393,-0.465996,1.337171,-0.040333,1.272218,-0.86555,1.017456,0.416194,-0.304543,-0.790045,0.507983,1
-0.340718,-2.8564,-3.407304,-1.513156,-0.223965,0.416703,-0.080111,-2.273603,-0.413829,1.014633,-0.435022,0.582154,0.174838,-0.29368,-0.100196,-0.469797,0.765152,0.713278,0.257462,-0.213043,0
-0.0003,-2.46569,-3.754735,-1.738928,0.636488,0.41872,-0.140344,-1.774184,-0.02377,0.647459,-0.540775,0.356648,0.273683,-0.227519,0.166786,-0.760856,0.217434,0.584225,0.258237,0.390572,0
0.112319,2.049626,-2.13343,-0.057212,0.634251,-0.907949,0.995167,0.898093,1.018876,0.965399,-0.540032,-2.144227,-1.58561,-0.020284,0.348448,-0.950163,0.786469,1.431403,0.704068,-0.335679,5
0.647644,-0.451223,4.096318,0.704162,1.42006,-0.984845,-0.513154,-1.120762,-1.635732,1.306649,-0.061697,0.005769,0.238996,0.546419,-0.52748,-0.16204,0.365766,-0.790284,0.077258,0.144947,1
-0.677678,1.990031,0.362619,1.313344,0.663973,-0.972904,0.538995,-2.900903,-0.180374,1.473844,0.383714,-1.579916,0.614439,-1.081999,0.863723,-0.855575,0.734328,0.243272,0.472729,-0.539897,9
-3.547093,0.49343,1.976091,-1.203747,1.665494,1.621725,-1.37246,-0.874229,-2.029407,0.315853,-0.123783,0.706736,-0.00336,0.785016,-0.041592,-1.258727,-0.170815,0.602802,0.17728,0.249771,2
1.03205,-4.451321,1.710087,-0.59062,-1.108371,0.275772,-1.172439,1.57825,-0.866801,-0.676176,-0.853069,0.82905,0.323135,-0.856616,-0.113433,0.869072,-0.013365,0.352988,-0.64066,-0.850556,6
1.603633,-4.056982,1.43159,-0.774054,-0.908303,-0.152071,0.402909,0.298067,0.409875,-1.70574,-2.588092,1.754863,-0.383697,-0.803912,-0.366055,0.878742,0.42058,2.190841,-0.377795,-0.432744,6
0.681676,-0.067474,-3.060747,3.375995,0.696723,0.942362,0.259315,-2.86848,-0.454305,2.358104,0.327633,-0.354525,-0.867161,-1.12038,0.030262,-0.212578,0.278966,1.215187,-0.093948,-1.508436,9
1.314857,-3.319707,2.340659,-1.171596,-0.227296,-1.248351,0.00061,0.493171,-1.243042,-0.489645,-1.332437,0.527806,0.433456,-0.596351,-0.15509,0.624579,-0.240006,0.415491,-0.536585,-0.695478,6
2.242045,-2.854091,-2.715777,-0.239143,0.172281,-1.003316,0.193559,-0.843866,-0.416024,0.343773,-0.934488,0.262717,-0.25382,-0.090892,-0.162652,-0.381264,-0.132471,0.633207,-0.257662,-0.784163,0
0.79585,3.70303,0.428044,-0.128246,-0.526435,-0.300505,-2.041477,-1.098453,0.740261,-0.733392,1.276425,0.107773,0.671119,1.226617,0.790677,-0.491435,-0.659136,1.16299,0.201634,-0.886366,7
-0.493266,1.689633,2.13206,-0.813727,-0.198798,-1.985659,0.811674,-0.31677,-0.609701,-0.229607,-0.452836,-1.416767,-0.690881,-0.700677,0.464933,-0.372343,0.182274,2.63201,0.412193,-0.843986,5
-2.672653,-0.243665,-2.351133,1.660936,-0.247747,-0.750358,0.672611,-0.013944,0.227665,-0.288941,1.021172,0.644877,1.135723,0.874016,-0.001487,-0.220222,0.693123,-0.435769,0.210736,0.872371,9
0.237076,-3.582118,1.88785,0.090077,-0.918793,0.743132,-1.520492,0.809404,-1.254781,-0.557473,-0.756799,0.381931,0.027813,-2.10934,-0.128486,1.991527,-0.280037,-0.255678,-1.170157,-0.435133,6
3.656515,1.414447,-2.254505,3.475489,-0.716948,0.036074,0.499172,2.159421,1.248258,-0.556846,-1.670158,1.314916,-0.870254,1.350408,-0.686802,-1.215194,1.639121,0.545553,0.193931,-0.849311,9
-3.240989,-0.417066,-0.710033,0.393696,0.710571,0.31832,-0.425313,0.808738,-1.21195,-1.151364,0.111299,1.03349,0.58236,1.705508,-0.894338,0.050989,-0.753981,-1.900291,-0.165651,1.737489,8
1.924798,1.42579,1.841446,3.353771,0.576582,-2.74566,1.814505,0.0401,-0.449689,-0.721157,-1.044098,0.106651,-0.806682,0.212124,-0.828208,1.027683,0.633593,-0.573273,-0.757014,0.408864,1
-0.514587,1.499965,1.638118,-2.878409,-0.276027,-1.553365,0.552665,0.609617,0.18223,-0.075139,-1.070886,-1.689902,-1.009577,-0.900046,0.159893,0.055362,-0.669299,2.096518,-0.354342,-1.525543,5
